Century IP Data
 
  141  99999.00     937


  46200.00  26700.00      0.00  46200.00  26800.00      0.00   6

  46200.00  29200.00      0.00  46200.00  29100.00      0.00  0.650000E+01  0.500000E+00

  46200.00  28800.00      0.00  46200.00  28900.00      0.00   1

  46200.00  29200.00      0.00  46200.00  29100.00      0.00  0.510000E+01  0.500000E+00

  46800.00  26000.00      0.00  46800.00  26100.00      0.00   2

  46800.00  26800.00      0.00  46800.00  26700.00      0.00  0.430000E+01  0.300000E+00
  46800.00  26900.00      0.00  46800.00  26800.00      0.00  0.240000E+01  0.300000E+00

  46800.00  26100.00      0.00  46800.00  26200.00      0.00   3

  46800.00  26800.00      0.00  46800.00  26700.00      0.00  0.430000E+01  0.300000E+00
  46800.00  26900.00      0.00  46800.00  26800.00      0.00  0.250000E+01  0.300000E+00
  46800.00  27000.00      0.00  46800.00  26900.00      0.00  0.100000E+01  0.300000E+00

  46800.00  26200.00      0.00  46800.00  26300.00      0.00   4

  46800.00  26800.00      0.00  46800.00  26700.00      0.00  0.440000E+01  0.300000E+00
  46800.00  26900.00      0.00  46800.00  26800.00      0.00  0.270000E+01  0.300000E+00
  46800.00  27000.00      0.00  46800.00  26900.00      0.00  0.160000E+01  0.300000E+00
  46800.00  27100.00      0.00  46800.00  27000.00      0.00  0.131000E+02  0.393000E+00

  46800.00  26300.00      0.00  46800.00  26400.00      0.00   5

  46800.00  26800.00      0.00  46800.00  26700.00      0.00  0.450000E+01  0.300000E+00
  46800.00  26900.00      0.00  46800.00  26800.00      0.00  0.260000E+01  0.300000E+00
  46800.00  27000.00      0.00  46800.00  26900.00      0.00  0.140000E+01  0.300000E+00
  46800.00  27100.00      0.00  46800.00  27000.00      0.00  0.137000E+02  0.411000E+00
  46800.00  27200.00      0.00  46800.00  27100.00      0.00  0.113000E+02  0.339000E+00

  46800.00  26400.00      0.00  46800.00  26500.00      0.00   6

  46800.00  26800.00      0.00  46800.00  26700.00      0.00  0.440000E+01  0.300000E+00
  46800.00  26900.00      0.00  46800.00  26800.00      0.00  0.220000E+01  0.300000E+00
  46800.00  27000.00      0.00  46800.00  26900.00      0.00  0.140000E+01  0.300000E+00
  46800.00  27100.00      0.00  46800.00  27000.00      0.00  0.133000E+02  0.399000E+00
  46800.00  27200.00      0.00  46800.00  27100.00      0.00  0.114000E+02  0.342000E+00
  46800.00  27300.00      0.00  46800.00  27200.00      0.00  0.670000E+01  0.300000E+00

  46800.00  26500.00      0.00  46800.00  26600.00      0.00   7

  46800.00  26800.00      0.00  46800.00  26700.00      0.00  0.420000E+01  0.300000E+00
  46800.00  26900.00      0.00  46800.00  26800.00      0.00  0.170000E+01  0.300000E+00
  46800.00  27000.00      0.00  46800.00  26900.00      0.00  0.800000E+00  0.300000E+00
  46800.00  27100.00      0.00  46800.00  27000.00      0.00  0.128000E+02  0.384000E+00
  46800.00  27200.00      0.00  46800.00  27100.00      0.00  0.112000E+02  0.336000E+00
  46800.00  27300.00      0.00  46800.00  27200.00      0.00  0.600000E+01  0.300000E+00
  46800.00  27400.00      0.00  46800.00  27300.00      0.00  0.540000E+01  0.300000E+00

  46800.00  26600.00      0.00  46800.00  26700.00      0.00   7

  46800.00  26900.00      0.00  46800.00  26800.00      0.00  0.450000E+01  0.300000E+00
  46800.00  27000.00      0.00  46800.00  26900.00      0.00  0.400000E+01  0.300000E+00
  46800.00  27100.00      0.00  46800.00  27000.00      0.00  0.148000E+02  0.444000E+00
