obs3d.dat
 
  141  99999.00     942


  46200.00  26700.00      0.00  46200.00  26800.00      0.00   6

  46800.00  27100.00      0.00  46800.00  27200.00      0.00 -0.152000E-02  0.800000E-04
  46800.00  27200.00      0.00  46800.00  27300.00      0.00 -0.121000E-02  0.600000E-04
  46800.00  27300.00      0.00  46800.00  27400.00      0.00 -0.740000E-03  0.400000E-04

  46800.00  26600.00      0.00  46800.00  26700.00      0.00   7

  46800.00  26800.00      0.00  46800.00  26900.00      0.00 -0.344800E-01  0.172000E-02
  46800.00  26900.00      0.00  46800.00  27000.00      0.00 -0.107400E-01  0.540000E-03
  46800.00  27000.00      0.00  46800.00  27100.00      0.00 -0.934000E-02  0.470000E-03
  46800.00  27100.00      0.00  46800.00  27200.00      0.00 -0.347000E-02  0.170000E-03
  46800.00  27200.00      0.00  46800.00  27300.00      0.00 -0.244000E-02  0.120000E-03
  46800.00  27300.00      0.00  46800.00  27400.00      0.00 -0.142000E-02  0.700000E-04
  46800.00  27400.00      0.00  46800.00  27500.00      0.00 -0.750000E-03  0.400000E-04

  46800.00  26700.00      0.00  46800.00  26800.00      0.00   6

  46800.00  26900.00      0.00  46800.00  27000.00      0.00 -0.546400E-01  0.273000E-02
  46800.00  27000.00      0.00  46800.00  27100.00      0.00 -0.293100E-01  0.147000E-02
  46800.00  27100.00      0.00  46800.00  27200.00      0.00 -0.769000E-02  0.380000E-03
  46800.00  27200.00      0.00  46800.00  27300.00      0.00 -0.446000E-02  0.220000E-03
  46800.00  27300.00      0.00  46800.00  27400.00      0.00 -0.238000E-02  0.120000E-03
  46800.00  27400.00      0.00  46800.00  27500.00      0.00 -0.112000E-02  0.600000E-04

  46800.00  26800.00      0.00  46800.00  26900.00      0.00   6

  46800.00  27000.00      0.00  46800.00  27100.00      0.00 -0.917800E-01  0.459000E-02
  46800.00  27100.00      0.00  46800.00  27200.00      0.00 -0.143200E-01  0.720000E-03
  46800.00  27200.00      0.00  46800.00  27300.00      0.00 -0.684000E-02  0.340000E-03
  46800.00  27300.00      0.00  46800.00  27400.00      0.00 -0.334000E-02  0.170000E-03
  46800.00  27400.00      0.00  46800.00  27500.00      0.00 -0.156000E-02  0.800000E-04
  46800.00  27500.00      0.00  46800.00  27600.00      0.00 -0.570000E-03  0.300000E-04

  46800.00  26900.00      0.00  46800.00  27000.00      0.00   6

  46800.00  27100.00      0.00  46800.00  27200.00      0.00 -0.366100E-01  0.183000E-02
  46800.00  27200.00      0.00  46800.00  27300.00      0.00 -0.114100E-01  0.570000E-03
  46800.00  27300.00      0.00  46800.00  27400.00      0.00 -0.515000E-02  0.260000E-03
  46800.00  27400.00      0.00  46800.00  27500.00      0.00 -0.218000E-02  0.110000E-03
  46800.00  27500.00      0.00  46800.00  27600.00      0.00 -0.710000E-03  0.400000E-04
  46800.00  27600.00      0.00  46800.00  27700.00      0.00 -0.440000E-03  0.200000E-04

  46800.00  27000.00      0.00  46800.00  27100.00      0.00   6

  46800.00  27200.00      0.00  46800.00  27300.00      0.00 -0.684400E-01  0.342000E-02
  46800.00  27300.00      0.00  46800.00  27400.00      0.00 -0.260000E-01  0.130000E-02
  46800.00  27400.00      0.00  46800.00  27500.00      0.00 -0.971000E-02  0.490000E-03
  46800.00  27500.00      0.00  46800.00  27600.00      0.00 -0.257000E-02  0.130000E-03
  46800.00  27600.00      0.00  46800.00  27700.00      0.00 -0.139000E-02  0.700000E-04
  46800.00  27700.00      0.00  46800.00  27800.00      0.00 -0.940000E-03  0.500000E-04

  46800.00  27100.00      0.00  46800.00  27200.00      0.00   6

  46800.00  27300.00      0.00  46800.00  27400.00      0.00 -0.488100E-01  0.244000E-02
  46800.00  27400.00      0.00  46800.00  27500.00      0.00 -0.165800E-01  0.830000E-03
  46800.00  27500.00      0.00  46800.00  27600.00      0.00 -0.361000E-02  0.180000E-03
  46800.00  27600.00      0.00  46800.00  27700.00      0.00 -0.170000E-02  0.800000E-04
  46800.00  27700.00      0.00  46800.00  27800.00      0.00 -0.103000E-02  0.500000E-04
  46800.00  27800.00      0.00  46800.00  27900.00      0.00 -0.770000E-03  0.400000E-04

  46800.00  27200.00      0.00  46800.00  27300.00      0.00   6

  46800.00  27400.00      0.00  46800.00  27500.00      0.00 -0.236080E+00  0.118000E-01
  46800.00  27500.00      0.00  46800.00  27600.00      0.00 -0.205600E-01  0.103000E-02
  46800.00  27600.00      0.00  46800.00  27700.00      0.00 -0.520000E-02  0.260000E-03
  46800.00  27700.00      0.00  46800.00  27800.00      0.00 -0.265000E-02  0.130000E-03
  46800.00  27800.00      0.00  46800.00  27900.00      0.00 -0.180000E-02  0.900000E-04
  46800.00  27900.00      0.00  46800.00  28000.00      0.00 -0.147000E-02  0.700000E-04

  46800.00  27300.00      0.00  46800.00  27400.00      0.00   6

  46800.00  27500.00      0.00  46800.00  27600.00      0.00 -0.141650E+00  0.708000E-02
  46800.00  27600.00      0.00  46800.00  27700.00      0.00 -0.156500E-01  0.780000E-03
  46800.00  27700.00      0.00  46800.00  27800.00      0.00 -0.504000E-02  0.250000E-03
  46800.00  27800.00      0.00  46800.00  27900.00      0.00 -0.300000E-02  0.150000E-03
  46800.00  27900.00      0.00  46800.00  28000.00      0.00 -0.206000E-02  0.100000E-03
  46800.00  28000.00      0.00  46800.00  28100.00      0.00 -0.199000E-02  0.100000E-03

  46800.00  27400.00      0.00  46800.00  27500.00      0.00   6

  46800.00  27600.00      0.00  46800.00  27700.00      0.00 -0.104510E+00  0.523000E-02
  46800.00  27700.00      0.00  46800.00  27800.00      0.00 -0.119400E-01  0.600000E-03
  46800.00  27800.00      0.00  46800.00  27900.00      0.00 -0.504000E-02  0.250000E-03
  46800.00  27900.00      0.00  46800.00  28000.00      0.00 -0.302000E-02  0.150000E-03
  46800.00  28000.00      0.00  46800.00  28100.00      0.00 -0.265000E-02  0.130000E-03
